gpu,no_branch,1600000,32,0.440960
gpu,branch,1600000,32,0.957472
gpu,no_branch,1600000,64,0.610496
gpu,branch,1600000,64,1.088192
gpu,no_branch,1600000,128,0.766176
gpu,branch,1600000,128,1.611040
gpu,no_branch,1600000,256,1.449120
gpu,branch,1600000,256,2.449472
gpu,no_branch,1600000,512,3.201472
gpu,branch,1600000,512,4.936640
