gpu,no_branch,50176,512,0.305088
gpu,branch,50176,512,0.269824
gpu,no_branch,100352,512,0.445568
gpu,branch,100352,512,0.364864
gpu,no_branch,200192,512,0.469856
gpu,branch,200192,512,0.620672
gpu,no_branch,400384,512,0.749376
gpu,branch,400384,512,1.097888
gpu,no_branch,800256,512,1.436672
gpu,branch,800256,512,2.191872
gpu,no_branch,1600000,512,2.804000
gpu,branch,1600000,512,4.328352
